title,publish_date,media_name,url,cluster,UMAP1,UMAP2,title_total_frequency,title_date_frequency,publish_year,publish_month,publish_day,days_since_min,label,cluster_name
"Journalist Smears Anti-Transgender Women as ‘Nazis,’ J.K. Rowling Protests",6/1/23,spectator.org,https://spectator.org/journalist-smears-anti-transgender-women-as-nazis-j-k-rowling-protests/,63,6.0960693,-3.6369152,1,1,2023,6,1,1247,Rowling Trans Controversy,Rowling Trans Controversy
Judge Again Blocks Trump’s Grant Funding Freeze,2/3/25,forbes.com,https://www.forbes.com/sites/mollybohannon/2025/02/03/judge-again-blocks-trumps-grant-funding-freeze/,56,2.7393522,0.75491905,1,1,2025,2,3,1860,Trump Funding Freeze,Trump Funding Freeze
Judge Blocks Arkansas Ban on Gender-Affirming Care for Minors,6/20/23,wsj.com,https://www.wsj.com/articles/judge-blocks-arkansas-ban-on-gender-affirming-care-for-minors-257b55aa,126,1.9366302,-10.766449,1,1,2023,6,20,1266,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Judge Blocks Biden Administration’s Inclusion of ‘Gender Identity’ in Title IX Regulations,7/3/24,ncregister.com,https://www.ncregister.com/cna/cna-24185-judge-blocks-biden-administration-title-ix,114,-3.0251474,4.246744,1,1,2024,7,3,1645,Title IX Legal Challenges,Title IX Legal Challenges
Judge Blocks Idaho Law Preventing Transgender Athletes From Competing in Women’s Sports,8/18/20,dailysignal.com,https://www.dailysignal.com/2020/08/18/judge-blocks-idaho-law-preventing-transgender-athletes-from-competing-in-womens-sports/?utm_source=rss&utm_medium=rss&utm_campaign=judge-blocks-idaho-law-preventing-transgender-athletes-from-competing-in-womens-sports,124,-3.114005,7.070856,2,2,2020,8,18,230,Idaho Transgender Sports Ban,Idaho Transgender Sports Ban
Judge Blocks Idaho Law That Prevents Transgender Women From Participating In Female Athletics,8/18/20,dailycaller.com,https://dailycaller.com/2020/08/18/idaho-judge-transgender-athlete-law/,124,-3.0902882,7.087611,2,2,2020,8,18,230,Idaho Transgender Sports Ban,Idaho Transgender Sports Ban
Judge Blocks Idaho's Transgender Athletes Ban,8/18/20,newsmax.com,https://www.newsmax.com/us/transgender-sports-college-high-school/2020/08/18/id/982694,124,-3.1016455,7.125346,2,2,2020,8,18,230,Idaho Transgender Sports Ban,Idaho Transgender Sports Ban
Judge Blocks Policy That Would Expel Transgender Troops,3/18/25,nytimes.com,https://www.nytimes.com/2025/03/18/us/transgender-troops-military-injunction.html,118,6.8011465,1.8112478,3,3,2025,3,18,1903,Trans Military Ban,Trans Military Ban
Judge Blocks Trump Orders to Stop Funds for Trans Youth Health Providers,3/4/25,nytimes.com,https://www.nytimes.com/2025/03/04/us/transgender-young-people-treatment.html,120,-0.04289627,3.9300652,2,2,2025,3,4,1889,Trans Youth Care Blocked,Trans Youth Care Blocked
Judge Blocks Trump's Efforts to Ban Transgender Troops from Military Service,3/19/25,rollingstone.com,https://www.rollingstone.com/politics/politics-news/judge-blocks-trump-ban-transgender-troops-military-1235299025/,118,6.7202034,1.8476162,2,2,2025,3,19,1904,Trans Military Ban,Trans Military Ban
Judge Blocks Trump’s Ban On Transgender People In The Military,3/18/25,forbes.com,https://www.forbes.com/sites/mollybohannon/2025/03/18/judge-blocks-trumps-ban-on-transgender-people-in-the-military/,118,6.714716,1.8483982,2,2,2025,3,18,1903,Trans Military Ban,Trans Military Ban
Judge Blocks Trump’s Transgender Military Ban,3/18/25,politicalwire.com,https://politicalwire.com/2025/03/18/judge-blocks-trumps-transgender-military-ban/,118,6.7129784,1.8254166,1,1,2025,3,18,1903,Trans Military Ban,Trans Military Ban
Judge Halts Trump’s Funding Freeze—Saying Alleged Rescission Was ‘In Name Only’,1/31/25,forbes.com,https://www.forbes.com/sites/mollybohannon/2025/01/31/judge-halts-trumps-funding-freeze-saying-alleged-rescission-was-in-name-only/,56,2.7790337,0.7686577,1,1,2025,1,31,1857,Trump Funding Freeze,Trump Funding Freeze
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,abcnews.go.com,https://abcnews.go.com/US/wireStory/judge-oks-iowa-limits-6-gender-identity-sexual-121872866,96,0.71234417,7.1225605,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,ajc.com,https://www.ajc.com/news/nation-world/judge-oks-iowa-limits-on-k-6-gender-identity-sexual-orientation-teaching-but-not-elective-programs/TACPDUXYXRDKJCMVTQFWVZB2WA/,96,0.624053,7.1143303,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,baltimoresun.com,https://www.baltimoresun.com/2025/05/16/gender-identity-iowa/,96,0.70551205,7.1514263,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,bostonglobe.com,https://www.bostonglobe.com/2025/05/16/nation/iowa-gender-identity-schools-sexual-orientation/,96,0.7191782,7.114622,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,courant.com,https://www.courant.com/2025/05/16/gender-identity-iowa/,96,0.7358961,7.170439,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,inquirer.com,https://www.inquirer.com/wires/ap/judge-oks-iowa-limits-k-6-gender-identity-sexual-orientation-teaching-not-elective-programs-20250516.html,96,0.62405014,7.1753063,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,newsday.com,https://www.newsday.com/news/nation/gender-identity-sexual-orientation-education-iowa-lawsuit-a44152,96,0.69200706,7.1737347,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,ocregister.com,https://www.ocregister.com/2025/05/16/gender-identity-iowa/,96,0.71068096,7.1409016,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,orlandosentinel.com,https://www.orlandosentinel.com/2025/05/16/gender-identity-iowa/,96,0.67179775,7.0973625,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,pilotonline.com,https://www.pilotonline.com/2025/05/16/gender-identity-iowa/,96,0.6700802,7.0968122,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,sandiegouniontribune.com,https://www.sandiegouniontribune.com/2025/05/16/gender-identity-iowa/,96,0.66794014,7.0984364,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,seattletimes.com,https://www.seattletimes.com/nation-world/nation/judge-oks-iowa-limits-on-k-6-gender-identity-sexual-orientation-teaching-but-not-elective-programs/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,96,0.61920357,7.154394,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,sun-sentinel.com,https://www.sun-sentinel.com/2025/05/16/gender-identity-iowa/,96,0.6112089,7.135809,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
"Judge OKs Iowa limits on K-6 gender identity, sexual orientation teaching but not elective programs",5/16/25,twincities.com,https://www.twincities.com/2025/05/16/gender-identity-iowa/,96,0.6695881,7.1739197,28,28,2025,5,16,1962,Iowa Transgender Rights,Iowa Transgender Rights
Judge Orders Agencies to Restore Webpages Removed After Trump's Executive Order on Gender Ideology,2/12/25,townhall.com,https://townhall.com//tipsheet/jeff-charles/2025/02/12/judge-orders-federal-agencies-to-promote-gender-ideology-after-trump-purge-n2652084,58,-5.849435,-0.52774906,1,1,2025,2,12,1869,Website Restoration Order,Website Restoration Order
Judge Orders CDC to Temporarily Restore Pages Removed After Trump Edict,2/11/25,nytimes.com,https://www.nytimes.com/2025/02/11/us/politics/cdc-website-restore-pages-trump.html,58,-5.0775986,-0.39202118,1,1,2025,2,11,1868,Website Restoration Order,Website Restoration Order
Judge Pauses Trump’s Plan To Freeze Federal Aid Spending,1/28/25,forbes.com,https://www.forbes.com/sites/mollybohannon/2025/01/28/judge-pauses-trumps-plan-to-pause-federal-aid-spending/,56,2.904459,0.7522774,1,1,2025,1,28,1854,Trump Funding Freeze,Trump Funding Freeze
Judge Puts Utah Ban On Transgender Kids In Sports On Hold,8/19/22,newsy.com,http://www.newsy.com/stories/judge-puts-utah-ban-on-transgender-kids-in-sports-on-hold/,115,-8.753359,-2.4795885,1,1,2022,8,19,961,Utah Transgender Sports Ban,Utah Transgender Sports Ban
Judge Puts Utah Ban on Transgender Kids in Sports on Hold,8/19/22,breitbart.com,https://www.breitbart.com/sports/2022/08/19/judge-puts-utah-ban-on-transgender-kids-in-sports-on-hold/,115,-8.737144,-2.4920368,1,1,2022,8,19,961,Utah Transgender Sports Ban,Utah Transgender Sports Ban
Judge Refuses to Block Florida Law Restricting Transgender Care,9/13/23,townhall.com,https://townhall.com/tipsheet/madelineleesman/2023/09/13/florida-transgender-care-law-not-blocked-by-judge-n2628348,122,3.9711132,5.264983,1,1,2023,9,13,1351,Florida Transgender Care,Florida Transgender Care
"Judge Rejects Biden’s Title IX Rules, Scrapping Protections for Trans Students",1/9/25,nytimes.com,https://www.nytimes.com/2025/01/09/us/politics/biden-title-ix-ruling.html,114,-3.1276903,4.511569,2,2,2025,1,9,1835,Title IX Legal Challenges,Title IX Legal Challenges
Judge Rules California Can't Mandate Diversity on Corporate Boards,4/5/22,pjmedia.com,https://pjmedia.com/news-and-politics/rick-moran/2022/04/05/judge-rules-california-cant-mandate-diversity-on-corporate-boards-n1587147,43,2.5641832,1.2417507,2,2,2022,4,5,825,Corporate Board Diversity,Corporate Board Diversity
Judge Strikes Down Arkansas Law Banning Gender Transition Care for Minors,6/20/23,denverpost.com,https://www.denverpost.com/2023/06/20/judge-strikes-down-arkansas-law-banning-gender-transition-care-for-minors-3/,126,1.9554787,-10.784602,3,3,2023,6,20,1266,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Judge Strikes Down Arkansas Law Banning Gender Transition Care for Minors,6/20/23,nytimes.com,https://www.nytimes.com/2023/06/20/us/arkansas-transgender-care-ban.html,126,1.9555979,-10.7856245,3,3,2023,6,20,1266,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Judge Strikes Down Arkansas’ Gender-Affirming Care Ban,6/20/23,forbes.com,https://www.forbes.com/sites/antoniopequenoiv/2023/06/20/judge-strikes-down-arkansas-gender-affirming-care-ban/,126,1.9476986,-10.77112,1,1,2023,6,20,1266,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Judge Strikes Down Arkansas’ Gender-Affirming Care Ban—Here Are All The Other Transgender Health Restrictions Blocked By Courts,6/21/23,forbes.com,https://www.forbes.com/sites/tylerroush/2023/06/21/judge-strikes-down-arkansas-gender-affirming-care-ban-here-are-all-the-other-transgender-health-restrictions-blocked-by-courts/,126,1.9337149,-10.744387,2,2,2023,6,21,1267,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Judge Strikes Down Ban On Gender-Affirming Care For Minors In Arkansas,6/21/23,ibtimes.com,https://www.ibtimes.com/judge-strikes-down-first-nation-ban-gender-affirming-care-trans-minors-arkansas-3701240,126,1.9385967,-10.776123,1,1,2023,6,21,1267,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Judge Strikes Down Florida Rules Restricting Irreversible Transgender Treatment,6/22/23,townhall.com,https://townhall.com/tipsheet/madelineleesman/2023/06/22/florida-transgender-medicaid-ruling-n2624844,122,3.9034548,5.252926,3,3,2023,6,22,1268,Florida Transgender Care,Florida Transgender Care
Judge Strikes Down Florida’s Ban on Transgender Care for Minors,6/11/24,nytimes.com,https://www.nytimes.com/2024/06/11/us/florida-transgender-law.html,122,4.020796,5.411894,2,2,2024,6,11,1623,Florida Transgender Care,Florida Transgender Care
Judge Temporarily Blocks Arkansas Ban on Health Treatments for Transgender Youth,7/21/21,nytimes.com,https://www.nytimes.com/2021/07/21/us/politics/arkansas-transgender-law-block-bill.html,126,1.9199944,-10.722618,1,1,2021,7,21,567,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Judge Temporarily Stops Texas From Investigating The Parents Of A Transgender Child,3/3/22,talkingpointsmemo.com,https://talkingpointsmemo.com/news/judge-block-texas-abbott-investigation-parents-transgender-child,129,6.276746,-5.7105875,1,1,2022,3,3,792,Texas Transgender Care Ban,Texas Transgender Care Ban
Judge Temporarily Stops Trump’s Plan to End Funds for Trans Youths’ Health Providers,2/13/25,nytimes.com,https://www.nytimes.com/2025/02/13/us/trump-trans-youth-health-providers.html,120,-0.041357994,3.9951468,2,2,2025,2,13,1870,Trans Youth Care Blocked,Trans Youth Care Blocked
Judge asked to block Florida’s so-called ‘don’t say gay’ law,8/29/22,orlandosentinel.com,https://www.orlandosentinel.com/news/education/os-ne-dont-say-gay-law-injunction-requested-20220829-sfg3zfvlananvnc5a7yqk2m4qu-story.html#ed=rss_www.orlandosentinel.com/arcio/rss/category/politics/,107,3.0610838,3.875084,2,2,2022,8,29,971,Dont Say Gay Law,Dont Say Gay Law
Judge blocks Arkansas ban on gender-affirming care for transgender minors,6/20/23,arkansasonline.com,https://www.arkansasonline.com/news/2023/jun/20/judge-blocks-arkansas-ban-on-gender-affirming-care-for-transgender-minors/,126,1.9266939,-10.731166,2,2,2023,6,20,1266,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Judge blocks Arkansas ban on gender-affirming care for transgender minors,6/20/23,newsday.com,https://www.newsday.com/news/nation/judge-blocks-arkansas-ban-on-gender-affirming-care-for-transgender-minors-l64xufss,126,1.9654927,-10.761562,2,2,2023,6,20,1266,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Judge blocks Arkansas law banning health care for transgender youth,7/21/21,abcnews.go.com,https://abcnews.go.com/Politics/judge-blocks-arkansas-law-banning-health-care-transgender/story?id=78954056,126,1.9208927,-10.7181835,2,2,2021,7,21,567,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Judge blocks Arkansas' ban on gender-affirming care for transgender minors,7/22/21,nbcnews.com,https://www.nbcnews.com/nbc-out/out-politics-and-policy/judge-blocks-arkansas-ban-gender-affirming-care-transgender-minors-rcna1477,126,1.9163084,-10.717863,3,3,2021,7,22,568,Arkansas Trans Youth Care,Arkansas Trans Youth Care
Judge blocks Arkansas's ban on gender-affirming care for transgender youth,6/20/23,cbsnews.com,https://www.cbsnews.com/news/arkansas-ban-gender-affirming-care-transgender-youth-blocked/,126,1.9296827,-10.732899,1,1,2023,6,20,1266,Arkansas Trans Youth Care,Arkansas Trans Youth Care
"Judge blocks Biden's Title IX rule in four states, dealing a blow to protections for LGBTQ+ students",6/14/24,abcnews.go.com,https://abcnews.go.com/US/wireStory/judge-blocks-bidens-title-ix-rule-states-dealing-111112989,114,-2.9593868,4.4149075,8,8,2024,6,14,1626,Title IX Legal Challenges,Title IX Legal Challenges
"Judge blocks Biden's Title IX rule in four states, dealing a blow to protections for LGBTQ+ students",6/14/24,nbcnews.com,https://www.nbcnews.com/politics/politics-news/judge-blocks-bidens-title-ix-rule-four-states-lgbtq-protections-rcna157133,114,-2.983303,4.4261875,8,8,2024,6,14,1626,Title IX Legal Challenges,Title IX Legal Challenges
"Judge blocks Biden's Title IX rule in four states, dealing a blow to protections for LGBTQ+ students",6/14/24,newsday.com,https://www.newsday.com/news/nation/title-ix-transgender-sports-campus-sexual-assault-k07444,114,-3.0090609,4.468958,8,8,2024,6,14,1626,Title IX Legal Challenges,Title IX Legal Challenges
"Judge blocks Biden's Title IX rule in four states, dealing a blow to protections for LGBTQ+ students",6/14/24,startribune.com,https://www.startribune.com/judge-blocks-bidens-title-ix-rule-in-four-states-dealing-a-blow-to-protections-for-lgbtq-students/600373439/,114,-2.9929495,4.4346523,8,8,2024,6,14,1626,Title IX Legal Challenges,Title IX Legal Challenges
"Judge blocks Biden’s Title IX rule in four states, dealing a blow to protections for LGBTQ+ students",6/13/24,seattletimes.com,https://www.seattletimes.com/nation-world/nation/judge-blocks-bidens-title-ix-rule-in-four-states-dealing-a-blow-to-protections-for-lgbtq-students/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,114,-2.9787798,4.429969,2,2,2024,6,13,1625,Title IX Legal Challenges,Title IX Legal Challenges
Judge blocks California school district policy to notify parents if their child changes pronouns,10/19/23,newsday.com,https://www.newsday.com/news/nation/judge-blocks-california-school-district-policy-to-notify-parents-if-their-child-changes-pronouns-kgkcjg4c,100,0.84913063,5.8242445,15,12,2023,10,19,1387,California Transgender Policies,California Transgender Policies
Judge blocks California school district policy to notify parents if their child changes pronouns,10/19/23,sandiegouniontribune.com,https://www.sandiegouniontribune.com/news/california/story/2023-10-19/judge-blocks-california-school-district-policy-to-notify-parents-if-their-child-changes-pronouns,100,0.8670864,5.8398447,15,12,2023,10,19,1387,California Transgender Policies,California Transgender Policies
Judge blocks California school district policy to notify parents if their child changes pronouns,10/19/23,seattletimes.com,https://www.seattletimes.com/nation-world/nation/judge-blocks-california-school-district-policy-to-notify-parents-if-their-child-changes-pronouns/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,100,0.8491421,5.8130636,15,12,2023,10,19,1387,California Transgender Policies,California Transgender Policies
